Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,12,147,75,162,62,H,0,30,62,9,21,6,11,8,33,17,11,8,4,12,23,59,8,29,8,12,6,27,6,13,8,4,13
2022,13,147,67,31,58,H,0,23,57,4,21,17,28,9,31,9,7,8,3,19,20,51,8,23,10,19,5,30,12,14,3,1,23
2022,19,60,84,147,57,H,0,32,68,10,23,10,12,19,29,19,17,10,11,18,22,60,5,16,8,16,13,17,8,18,10,7,17
2022,21,116,72,147,61,H,0,29,66,4,17,10,13,13,33,16,11,5,5,13,26,64,5,20,4,9,8,24,12,8,9,6,18
2022,22,147,63,35,61,A,0,21,47,4,12,17,23,5,29,12,15,3,4,26,22,52,2,19,15,31,10,25,8,11,7,6,21
2022,23,18,80,147,67,H,0,31,68,6,19,12,13,14,25,19,8,8,3,14,23,52,7,16,14,18,6,24,11,14,4,3,11
2022,25,147,89,99,87,H,0,28,56,13,22,20,25,6,20,19,9,12,6,16,31,70,12,30,13,17,21,25,18,13,5,1,17
2022,27,147,77,141,68,A,0,28,60,5,17,16,21,12,29,16,13,4,1,16,24,59,8,27,12,15,6,23,15,9,6,4,16
2022,30,147,72,35,61,H,0,28,63,11,32,5,8,8,24,16,11,9,3,14,25,55,3,13,8,18,10,28,15,17,6,5,9
2022,31,1350,84,147,71,A,0,30,54,10,24,14,17,3,31,15,9,3,1,15,26,63,8,23,11,13,7,22,14,4,5,3,12
2022,35,141,99,147,88,N,0,37,71,12,29,13,15,11,22,17,11,14,4,16,31,59,8,18,18,23,10,25,13,18,6,4,13
2022,2,115,86,99,81,A,1,32,70,11,31,11,16,11,39,18,17,3,1,19,30,79,15,40,6,14,12,29,18,9,6,3,16
2022,4,1174,85,99,82,H,1,24,59,8,26,29,37,11,24,12,14,6,3,19,29,66,7,24,17,25,16,27,15,15,6,4,29
2022,5,99,61,120,58,H,0,24,61,7,19,6,11,15,31,12,16,6,8,19,19,61,6,27,14,20,13,26,9,10,8,3,14
2022,6,1437,72,99,46,A,0,25,58,11,31,11,15,13,37,11,14,4,3,17,14,55,6,21,12,16,7,23,1,11,5,2,17
2022,8,99,84,135,65,H,0,34,63,7,23,9,13,12,33,13,11,5,6,16,22,59,6,19,15,20,7,21,14,8,5,3,15
2022,9,99,81,131,55,H,0,30,62,13,28,8,11,12,32,21,13,2,4,14,22,61,3,19,8,15,10,22,11,10,7,3,13
2022,10,99,76,182,74,H,0,29,58,10,23,8,11,6,26,19,9,4,4,11,26,62,14,34,8,12,10,24,16,9,6,1,10
2022,11,212,82,99,70,H,0,32,57,8,16,10,13,6,25,17,15,9,5,15,27,61,9,24,7,11,11,22,13,18,7,4,16
2022,15,60,85,99,66,A,0,32,62,9,21,12,21,10,22,22,8,9,4,20,24,53,5,14,13,21,10,24,16,19,7,3,18
2022,16,196,80,99,76,A,1,27,63,8,20,18,24,15,30,14,14,4,5,14,31,76,12,37,2,2,14,23,21,10,7,3,20
2022,17,99,75,116,64,A,0,25,63,7,19,18,22,12,31,9,9,10,3,14,22,61,11,28,9,17,9,25,11,13,6,2,19
2022,18,35,56,99,54,H,0,22,51,3,13,9,22,8,22,11,13,7,6,13,21,56,3,17,9,12,14,27,7,20,8,2,19
2022,19,1350,64,99,56,A,0,24,53,3,19,13,17,4,24,12,8,12,2,13,21,55,3,15,11,13,11,29,15,16,3,4,17
2022,20,141,77,99,71,A,0,24,61,8,22,21,26,17,27,15,12,5,4,13,27,59,9,27,8,11,7,20,18,12,7,7,17
2022,24,18,75,99,57,A,0,28,61,3,11,16,22,11,32,14,8,5,5,16,21,59,6,21,9,16,9,22,13,21,2,5,15
2022,25,1350,77,99,63,H,0,26,55,7,18,18,22,8,29,17,9,5,2,9,23,54,8,23,9,13,5,23,11,13,5,3,23
2022,26,18,90,99,64,H,0,36,56,10,16,8,12,9,31,22,16,5,1,16,21,61,7,26,15,16,10,11,10,11,8,4,15
2022,27,141,80,99,74,H,0,25,56,7,19,23,27,8,24,12,10,8,2,17,26,56,10,29,12,18,9,25,15,18,5,2,24
2022,30,99,49,116,48,H,0,20,61,6,28,3,5,10,31,10,10,5,8,10,17,62,7,24,7,8,12,33,10,11,7,2,11
2022,32,99,63,116,56,H,0,24,59,7,22,8,16,9,29,12,9,9,6,7,24,68,8,28,0,2,14,32,11,14,6,2,16
2022,33,18,71,99,51,H,0,27,61,5,20,12,19,13,35,16,11,5,3,17,17,54,2,13,15,20,6,27,7,11,6,3,18
2022,2,35,71,117,62,H,0,23,47,2,6,23,31,7,26,9,17,13,10,21,20,55,7,27,15,23,13,21,7,19,6,3,22
2022,3,35,83,1136,64,H,0,29,58,5,13,20,29,16,39,15,19,6,12,25,18,69,12,39,16,18,14,17,13,11,6,3,23
2022,4,35,57,103,49,H,0,19,43,6,16,13,20,5,24,16,14,8,13,22,14,56,3,12,18,24,19,23,9,13,7,4,18
2022,6,35,71,103,65,H,0,22,43,11,21,16,19,2,18,14,13,10,2,18,21,48,7,19,16,19,12,22,10,15,5,1,19
2022,8,35,94,1209,59,H,0,33,62,15,28,13,22,12,32,25,12,7,4,20,14,45,7,22,24,29,2,21,11,14,3,2,20
2022,9,35,64,100,57,A,0,23,47,2,14,16,20,9,33,12,19,7,5,17,21,63,8,33,7,13,14,15,12,13,9,1,18
2022,10,1344,66,35,52,H,0,23,63,7,22,13,16,20,25,14,13,7,2,17,21,51,2,13,8,13,8,22,8,14,6,7,19
2022,11,35,72,115,62,H,0,32,61,5,12,3,7,13,23,15,9,10,7,11,21,48,11,31,9,12,6,18,15,13,6,2,13
2022,12,35,82,27,58,A,0,28,55,7,21,19,23,9,31,12,14,8,2,22,18,49,5,22,17,23,4,21,8,13,6,1,23
2022,16,35,70,3,55,H,0,25,58,7,22,13,20,13,35,16,18,7,7,10,22,69,6,22,5,8,14,24,14,14,11,4,15
2022,19,35,75,116,64,H,0,27,59,8,15,13,22,4,30,17,9,9,6,17,21,50,6,23,16,27,7,34,9,19,8,1,19
2022,20,35,81,141,68,A,0,31,59,5,15,14,18,10,26,22,14,6,7,18,20,56,13,24,15,22,14,20,13,14,8,0,20
2022,23,1350,70,35,63,A,0,23,64,7,29,17,20,14,31,17,7,6,1,15,24,60,6,18,9,12,8,28,16,10,5,9,18
2022,26,141,78,35,67,A,0,28,62,10,25,12,18,11,27,18,16,13,3,19,26,59,6,21,9,18,12,26,15,20,8,8,17
2022,27,60,73,35,64,H,0,26,53,6,16,15,24,11,28,17,21,14,3,21,23,57,6,14,12,29,16,20,14,21,9,2,20
2022,31,196,73,35,55,H,0,27,60,8,21,11,11,6,26,16,12,11,3,12,22,47,2,15,9,16,3,25,9,16,5,6,14
2022,33,18,80,35,74,A,0,28,63,9,19,15,24,12,30,15,9,8,2,19,29,63,6,16,10,22,12,29,11,10,6,7,20
2022,34,116,70,35,60,H,0,26,51,11,25,7,10,6,32,15,16,4,5,18,21,63,8,24,10,19,15,16,12,9,11,4,13
2022,36,1350,64,35,59,N,0,18,47,6,20,22,33,3,26,12,10,9,2,15,25,60,2,17,7,15,13,32,7,18,8,3,24
2022,8,1350,70,171,60,H,0,24,58,6,27,16,21,9,22,14,11,13,4,10,23,58,9,26,5,5,12,26,13,21,7,3,17
2022,9,213,85,1350,74,A,0,31,56,8,18,15,19,8,33,21,11,3,1,10,27,67,14,33,6,12,11,20,19,7,8,3,16
2022,10,1350,94,1209,78,H,0,33,54,16,29,12,21,4,31,24,13,10,2,20,29,65,10,23,10,20,12,24,11,13,9,2,19
2022,11,214,73,1350,70,H,0,26,61,10,28,11,15,13,27,12,15,4,3,17,26,61,7,20,11,19,11,23,14,10,9,2,19
2022,12,1350,81,140,68,H,0,33,57,13,29,2,5,6,29,26,12,3,3,9,28,61,8,22,4,8,6,18,13,6,5,4,4
2022,13,149,86,1350,80,N,0,28,57,10,23,20,25,7,30,17,14,8,5,13,30,65,8,22,12,20,8,24,14,11,7,2,18
2022,14,86,82,1350,71,A,1,29,55,5,15,19,23,13,29,14,17,6,3,16,26,61,8,30,11,15,5,14,15,9,10,3,17
2022,15,1350,73,64,64,A,0,28,45,8,18,9,13,2,24,14,12,4,0,12,26,57,6,19,6,9,7,16,10,10,8,1,15
2022,16,1350,60,75,52,A,0,24,60,9,27,3,5,5,30,13,9,7,1,9,22,53,3,22,5,9,3,31,8,12,4,1,10
2022,17,1350,72,184,69,H,0,22,62,13,32,15,23,9,27,17,7,8,1,11,28,59,10,21,3,7,6,35,15,14,4,2,17
2022,18,1350,83,215,74,A,0,31,59,7,19,14,18,6,27,19,10,5,3,21,23,61,7,22,21,34,15,22,8,7,5,3,19
2022,19,1350,67,161,61,H,0,17,42,6,24,27,33,5,26,12,11,5,4,15,23,68,3,20,12,17,20,24,8,10,7,1,23
2022,20,1350,81,212,50,H,0,34,64,9,28,4,6,8,29,22,8,14,3,6,21,55,6,19,2,2,5,23,12,16,7,3,7
2022,21,116,83,1350,56,A,0,31,60,8,22,13,19,7,44,12,15,2,3,11,20,72,6,33,10,12,10,26,10,5,9,3,15
2022,22,18,76,1350,69,H,0,28,66,5,19,15,20,10,26,12,9,9,4,17,24,65,6,20,15,20,14,32,15,11,7,2,16
2022,23,1350,80,141,72,H,0,31,58,8,22,10,15,7,26,21,13,11,0,10,27,61,11,20,7,10,10,21,10,15,6,1,14
2022,30,60,64,1350,62,A,0,28,55,4,10,4,7,10,27,16,19,8,4,20,22,62,4,22,14,21,17,19,10,13,12,3,12
2022,32,1350,71,196,61,H,0,26,55,6,23,13,15,10,25,15,12,9,1,10,25,53,9,22,2,5,5,19,15,13,3,2,12
2022,36,60,77,1350,57,H,0,28,61,6,14,15,18,12,30,14,8,5,4,18,20,55,6,25,11,18,9,22,12,8,3,1,16
2022,38,1350,68,18,66,H,0,23,47,6,17,16,20,5,20,8,11,9,5,14,26,55,2,13,12,15,12,20,9,15,5,1,14
2022,40,196,72,1350,65,H,0,30,55,4,13,8,12,5,22,7,8,6,5,11,25,57,7,27,8,13,9,23,16,11,6,1,14
2022,42,1350,75,60,64,N,0,20,47,9,19,26,32,6,22,10,11,10,1,18,25,51,8,22,6,9,6,22,11,16,6,7,25
2022,2,116,69,70,67,H,0,26,66,10,31,7,16,14,29,18,16,4,2,11,27,67,10,21,3,6,11,30,13,12,9,2,18
2022,3,116,80,216,60,H,0,30,58,10,18,10,12,13,31,15,19,7,4,19,19,58,3,11,19,21,9,15,9,10,8,1,10
2022,4,57,78,116,75,A,0,27,57,6,9,18,25,8,26,15,8,5,1,17,28,60,6,19,13,17,7,26,13,10,4,1,20
2022,5,153,87,116,75,A,0,30,62,8,15,19,21,10,33,7,12,4,3,16,22,61,13,37,18,25,11,23,12,11,7,4,19
2022,6,1425,70,116,55,A,0,29,69,4,11,8,12,14,28,12,7,6,6,8,23,65,6,31,3,5,14,28,10,15,4,2,16
2022,7,116,77,143,74,N,0,28,61,11,32,10,16,11,25,18,15,9,4,14,27,62,11,25,9,15,12,26,12,14,7,4,15
2022,9,1437,81,116,52,H,0,28,53,13,25,12,13,7,29,16,13,8,1,10,21,58,7,31,3,7,10,18,10,15,5,1,13
2022,10,116,78,182,71,H,0,30,64,12,29,6,9,12,26,15,9,2,3,10,29,64,6,24,7,8,9,21,17,7,4,1,10
2022,12,129,77,116,73,H,0,27,58,3,11,20,25,10,26,13,10,7,4,14,30,67,8,26,5,7,11,24,18,13,5,2,25
2022,21,60,70,116,54,H,0,25,53,6,13,14,19,11,21,12,20,16,3,18,13,43,5,19,23,26,11,20,10,27,8,4,18
2022,24,196,80,116,69,H,0,27,52,2,7,24,29,5,28,12,10,5,1,12,26,64,10,34,7,8,9,21,15,12,5,1,22
2022,27,141,69,116,67,H,0,24,58,7,25,14,19,8,25,18,9,8,3,11,28,58,10,27,1,3,7,28,18,14,4,1,13
2022,30,18,72,116,61,H,0,29,55,4,11,10,16,6,29,14,7,4,4,14,26,62,8,28,1,8,10,22,13,7,2,2,14
2022,31,196,54,116,52,A,0,24,62,2,18,4,8,8,29,14,9,7,8,10,19,53,11,27,3,9,9,32,11,17,6,1,12
2022,7,18,127,3,54,H,0,50,78,14,25,13,16,18,28,29,5,14,7,19,16,51,5,16,17,22,11,11,5,21,3,3,13
2022,8,18,86,30,44,H,0,32,65,3,15,19,24,16,33,15,9,8,2,17,13,50,5,18,13,17,5,20,4,18,6,4,18
2022,10,18,75,43,58,H,0,26,51,5,11,18,26,11,24,13,14,7,6,15,20,55,6,26,12,15,11,19,10,14,9,1,22
2022,11,18,82,217,76,H,0,27,54,8,21,20,25,10,25,13,18,8,1,20,26,54,8,22,16,22,9,18,12,16,8,3,23
2022,12,18,79,73,68,H,0,22,53,6,16,29,35,13,23,12,16,5,5,20,23,52,2,12,20,27,8,20,10,15,9,7,24
2022,13,18,86,1129,82,A,1,25,54,6,13,30,34,6,29,10,12,4,2,25,31,67,8,25,12,26,14,26,11,10,4,7,22
2022,14,1412,77,18,72,A,0,31,64,9,23,6,11,15,23,16,13,9,3,18,24,49,8,19,16,22,5,22,13,11,8,5,12
2022,15,62,64,18,59,A,0,26,59,6,24,6,9,8,24,16,12,13,5,12,23,58,4,14,9,15,13,27,12,14,7,3,12
2022,16,18,79,103,68,H,0,29,55,11,27,10,12,6,25,20,15,5,4,19,25,59,3,17,15,20,11,21,14,11,10,2,17
2022,17,1120,74,18,70,A,0,28,60,9,23,9,15,8,19,16,11,8,6,21,25,60,4,17,16,24,19,27,12,17,8,3,14
2022,21,18,68,67,67,H,0,20,58,3,14,25,26,21,27,7,19,7,6,20,22,62,4,22,19,26,17,17,10,9,11,9,21
2022,24,141,91,18,85,H,0,29,56,7,20,26,33,8,22,11,9,4,1,19,30,59,7,19,18,20,8,23,19,11,3,0,26
2022,25,18,90,141,59,H,0,34,74,9,30,13,23,22,33,19,8,8,3,17,18,62,9,33,14,17,13,22,8,13,2,3,17
2022,31,196,68,18,61,A,0,29,58,3,13,7,12,5,25,11,7,12,8,14,24,57,6,21,7,12,11,28,9,18,5,2,16
2022,32,196,83,18,79,H,0,35,65,4,18,9,16,10,14,19,5,6,3,13,27,48,9,19,16,17,5,25,20,17,3,0,19
2022,38,18,69,60,65,H,0,21,46,6,13,21,25,8,22,15,18,7,3,17,25,55,3,17,12,15,10,19,11,17,11,6,20
2022,40,18,57,196,56,A,0,22,56,6,14,7,8,14,26,11,17,3,1,16,24,63,5,20,3,8,13,18,14,10,9,7,11
2022,12,196,75,218,47,H,0,29,58,4,14,13,21,11,26,10,6,7,8,13,17,50,7,23,6,10,9,23,11,15,5,3,17
2022,13,196,69,44,60,H,0,23,53,2,15,21,27,8,29,11,14,5,8,16,21,66,7,28,11,12,15,21,10,15,3,0,23
2022,14,196,67,1129,61,A,0,24,53,4,17,15,18,9,27,15,8,0,6,14,19,58,9,26,14,16,12,22,12,8,4,4,17
2022,15,196,68,181,65,N,0,23,54,14,24,8,8,5,28,15,9,3,5,10,26,58,9,23,4,8,6,26,12,6,6,3,12
2022,16,196,70,1266,54,N,0,28,59,2,17,12,17,7,33,11,13,9,8,21,17,56,6,27,14,24,10,26,12,17,5,2,17
2022,17,75,90,196,80,A,0,32,62,15,31,11,14,7,34,17,10,4,0,10,27,64,12,31,14,16,4,25,17,6,8,3,14
2022,18,196,93,162,81,H,0,33,69,9,22,18,21,15,29,20,9,5,4,13,30,67,10,31,11,14,9,23,13,10,9,3,17
2022,19,196,68,219,65,H,0,25,59,6,17,12,14,11,31,12,15,3,9,14,26,65,7,24,6,9,11,23,9,11,11,6,15
2022,20,196,84,81,71,H,0,36,60,7,19,5,8,9,20,23,9,10,4,6,27,54,12,29,5,6,8,17,21,13,5,1,11
2022,21,1163,74,196,64,H,0,24,57,8,27,18,24,8,29,16,8,3,6,14,24,62,5,14,11,13,11,29,8,11,3,1,21
2022,22,1439,86,196,49,H,0,28,51,13,28,17,23,9,25,14,14,8,5,13,18,54,6,23,7,13,12,15,8,20,7,5,17
2022,28,196,73,60,53,H,0,22,51,6,21,23,27,8,29,15,11,8,5,12,20,52,7,20,6,8,4,23,15,13,6,3,22
2022,38,196,83,141,71,H,0,31,56,10,20,11,13,2,24,25,8,9,5,10,25,57,16,33,5,7,8,24,17,15,6,1,14
2022,42,60,74,196,51,H,0,27,53,4,17,16,20,8,32,18,20,8,8,16,18,55,3,16,12,20,9,20,11,17,14,4,14
2022,3,1463,91,141,71,H,0,32,59,9,21,18,20,5,27,14,13,4,1,24,20,57,10,28,21,33,12,24,8,13,9,4,19
2022,4,141,81,220,56,H,0,26,54,13,29,16,23,7,22,14,8,8,2,18,19,51,4,15,14,18,10,25,11,15,2,0,18
2022,5,200,88,141,73,H,0,34,58,11,21,9,12,8,25,20,11,5,2,14,28,62,13,37,4,8,10,19,16,11,6,2,17
2022,6,141,93,145,90,H,1,25,58,17,42,26,28,4,17,15,7,7,1,25,32,59,8,17,18,29,14,29,13,15,3,0,27
2022,7,221,89,141,86,A,0,27,53,9,16,26,32,9,29,15,16,6,1,19,31,70,13,33,11,19,13,21,12,10,7,3,24
2022,9,141,85,1353,83,H,0,24,51,16,32,21,27,4,20,18,9,6,1,12,34,62,3,13,12,15,10,26,25,10,9,2,17
2022,10,141,87,100,77,H,0,28,54,15,29,16,18,12,29,20,17,3,3,13,32,70,11,33,2,5,11,16,17,6,6,4,18
2022,11,194,82,141,76,H,0,28,50,9,17,17,23,7,27,16,15,7,1,14,29,62,12,27,6,11,10,19,11,11,7,1,19
2022,12,190,66,141,57,A,0,24,53,8,25,10,11,8,22,16,10,4,1,17,20,49,6,16,11,13,9,19,13,10,2,2,12
2022,13,141,77,138,73,H,1,29,63,3,17,16,26,11,22,11,9,8,4,15,29,63,4,12,11,16,13,28,12,16,6,3,20
2022,31,60,77,141,62,A,0,29,55,5,11,14,19,5,22,20,17,13,5,20,21,55,3,19,17,24,12,24,13,22,9,1,19
2022,8,60,57,1389,54,H,0,18,43,2,14,19,27,4,27,12,19,10,12,15,18,58,7,21,11,14,13,25,11,21,11,2,24
2022,9,119,58,60,44,A,0,21,57,3,17,13,15,17,25,11,14,6,1,19,17,42,3,11,7,15,4,20,12,15,5,3,18
2022,10,60,48,176,37,A,0,17,52,6,19,8,12,14,29,9,22,8,7,22,12,53,2,25,11,17,16,22,5,21,8,6,15
2022,11,1151,56,60,54,A,0,21,52,5,18,9,13,11,19,7,13,4,0,18,22,46,4,13,6,11,7,19,8,14,6,4,15
2022,12,60,67,222,55,N,0,24,57,7,18,12,17,8,30,19,14,10,8,13,18,62,5,23,14,16,15,28,8,16,7,5,15
2022,13,1124,69,60,61,A,0,23,57,5,15,18,24,17,25,12,18,8,2,19,24,57,6,20,7,13,12,21,14,19,11,5,19
2022,14,1163,70,60,63,H,1,20,60,7,24,23,28,19,33,14,22,5,4,22,22,62,5,21,14,24,13,22,8,14,9,8,23
2022,15,60,65,96,61,H,0,24,55,7,20,10,15,10,23,12,16,12,5,15,25,54,6,21,5,9,9,23,13,18,10,1,14
2022,17,60,75,161,66,A,0,27,59,6,18,15,23,11,25,15,11,9,4,18,25,56,1,9,15,22,10,25,14,13,9,6,18
2022,18,60,66,91,46,H,0,24,43,4,11,14,23,2,27,15,22,13,3,13,17,49,5,23,7,12,7,19,4,25,12,1,24
2022,2,103,73,40,57,H,0,25,51,7,18,16,25,9,30,9,12,2,0,16,21,56,6,29,9,13,8,23,6,8,5,3,18
2022,3,103,85,135,55,H,0,34,57,3,14,14,20,5,24,17,9,12,2,15,24,52,4,17,3,8,8,22,9,19,3,3,18
2022,4,103,72,138,64,H,0,25,50,6,9,16,27,10,26,12,15,9,4,21,21,53,8,21,14,17,8,21,11,14,7,1,21
2022,6,187,68,103,61,N,0,25,54,6,16,12,13,4,24,17,11,5,3,11,22,52,6,12,11,15,7,25,10,14,4,1,17
2022,8,103,73,102,60,H,0,26,62,8,22,13,22,19,29,10,11,8,5,12,22,52,8,24,8,15,4,24,12,10,7,2,17
2022,10,103,73,1323,57,H,0,27,55,6,13,13,17,10,28,13,11,9,3,7,21,55,8,28,7,7,6,21,13,11,5,1,11
2022,15,1314,91,103,65,A,0,32,61,11,23,16,19,7,35,17,9,6,2,16,21,67,8,28,15,19,12,23,12,8,3,3,16
2022,16,52,69,103,67,H,0,20,45,6,14,23,28,10,28,13,16,6,3,18,22,57,9,23,14,19,9,18,12,10,8,6,22
2022,17,94,81,103,76,A,0,29,57,11,25,12,17,11,24,17,17,10,6,22,29,62,6,21,12,19,14,17,16,16,6,1,16
2022,18,103,70,181,68,A,0,28,57,6,19,8,15,4,28,8,11,6,7,14,27,59,6,19,8,14,8,29,10,12,8,2,14
2022,19,223,67,103,54,H,0,24,52,6,18,13,22,4,38,15,11,5,2,18,19,65,4,20,12,22,15,28,11,10,7,3,17
2022,20,103,68,1439,63,H,0,25,52,4,12,14,19,16,22,15,10,3,5,14,23,53,7,17,10,11,8,15,13,7,7,3,18
2022,21,63,87,103,57,H,0,29,54,8,20,21,23,7,37,19,14,6,11,18,18,71,6,25,15,20,18,20,7,12,8,3,16
2022,22,1314,58,103,47,H,0,16,55,6,17,20,25,12,32,7,8,3,7,11,20,60,1,16,6,8,8,30,5,9,4,2,19
2022,23,103,69,52,56,H,0,26,58,7,21,10,12,10,27,13,10,7,4,15,20,57,5,18,11,19,14,22,6,13,10,3,11
2022,24,165,67,103,55,H,0,19,43,3,7,26,29,7,20,10,9,9,4,16,19,47,5,21,12,12,7,19,7,14,3,3,21
2022,25,222,73,103,64,A,0,24,61,11,24,14,16,9,31,9,10,5,4,14,27,72,6,28,4,6,14,28,15,10,7,1,16
2022,26,1181,72,103,61,A,0,26,56,7,21,13,17,13,28,8,13,5,5,16,25,62,1,12,10,15,11,20,12,9,11,5,14
2022,27,1323,99,103,95,H,1,29,59,8,21,33,39,10,26,11,10,5,0,19,36,64,10,23,13,18,6,21,12,11,8,2,27
2022,28,222,76,103,56,H,0,30,59,10,23,6,11,6,29,15,13,13,6,11,23,66,5,28,5,6,14,26,14,15,10,2,11
2022,29,103,71,85,55,H,0,28,58,11,26,4,5,12,23,17,18,14,1,14,19,56,4,19,13,15,15,18,11,19,10,6,11
2022,30,103,69,215,61,A,0,28,52,5,15,8,12,9,20,14,13,13,2,14,23,54,9,22,6,8,12,19,10,17,5,8,14
2022,31,181,70,103,60,A,0,20,50,6,20,24,30,10,30,8,8,4,1,16,21,58,6,29,12,13,8,22,10,8,6,3,17
2022,32,1274,81,103,70,A,0,31,55,10,21,9,12,7,21,15,10,9,1,12,28,56,6,17,8,14,10,18,14,12,4,2,9
2022,33,94,82,103,78,H,1,30,53,9,21,13,22,5,26,16,15,7,2,24,26,59,6,19,20,27,10,23,18,14,9,3,18
2022,34,103,66,52,46,N,0,23,43,7,15,13,18,2,23,17,12,9,1,11,18,45,3,11,7,12,6,20,10,14,7,2,18
2022,35,103,82,63,77,A,1,26,52,6,14,24,34,6,29,14,17,8,2,18,29,64,6,22,13,24,10,23,14,17,10,5,26
2022,36,1274,71,103,69,N,1,30,56,6,19,5,8,7,21,14,13,8,3,13,29,57,6,15,5,11,10,18,17,14,5,3,10
2022,2,181,64,23,53,H,0,21,45,8,19,14,25,4,28,12,14,4,2,13,21,59,3,24,8,10,12,26,12,15,6,1,18
2022,3,181,76,64,68,H,0,23,49,9,21,21,29,11,26,11,19,8,4,21,21,58,5,23,21,24,12,19,8,14,6,1,26
2022,4,181,93,1136,70,H,0,35,62,10,18,13,18,9,30,20,7,4,2,11,26,61,9,27,9,11,6,21,14,9,4,2,14
2022,7,4,66,181,59,H,0,26,61,5,19,9,11,13,18,11,12,9,4,16,22,40,5,14,10,18,4,23,12,20,5,1,15
2022,8,181,91,48,59,H,0,34,70,12,29,11,12,13,31,19,10,9,2,15,18,61,8,27,15,15,11,23,6,17,3,0,13
2022,9,1353,74,181,64,H,0,26,60,7,19,15,26,12,28,15,7,4,1,16,23,59,4,18,14,19,10,29,13,9,3,3,22
2022,10,1274,80,181,75,H,0,27,55,11,25,15,17,4,17,18,8,7,6,14,27,56,9,21,12,14,13,26,16,18,5,0,18
2022,11,181,90,214,80,N,1,28,60,11,26,23,27,12,26,17,10,7,1,17,28,60,11,31,13,16,7,20,15,10,5,2,22
2022,12,181,89,6,76,H,0,30,59,13,24,16,18,8,27,21,8,4,6,13,26,61,11,30,13,16,11,23,9,9,3,1,16
2022,13,181,70,224,56,H,0,21,63,5,22,23,31,19,32,10,14,5,5,18,18,55,5,20,15,20,8,27,4,15,2,7,28
2022,14,181,67,165,50,A,0,28,59,8,22,3,8,8,27,12,7,7,1,17,15,41,6,22,14,19,2,24,7,14,4,11,10
2022,16,165,75,181,65,A,0,25,46,4,14,21,24,6,22,12,9,4,4,17,23,50,9,20,10,16,6,17,17,9,4,2,18
2022,17,181,70,215,65,A,0,28,57,3,10,11,13,7,29,10,16,9,5,17,19,60,9,28,18,23,13,23,8,15,12,2,18
2022,18,1323,72,181,56,H,0,25,55,10,26,12,17,8,29,11,8,5,2,16,21,61,6,32,8,12,13,26,11,10,3,1,18
2022,20,222,91,181,78,H,0,31,58,9,22,20,26,9,30,13,10,6,7,13,31,63,8,27,8,11,4,22,22,9,6,0,21
2022,21,181,75,52,48,H,0,22,46,12,25,19,26,5,23,19,9,7,3,14,16,48,7,23,9,13,11,22,7,20,5,5,20
2022,22,1181,71,181,69,H,0,25,52,10,20,11,13,3,28,18,12,4,4,10,29,71,11,26,0,1,14,25,19,10,9,1,13
2022,23,181,75,85,69,H,0,27,52,6,15,15,21,10,27,15,14,4,2,17,26,54,7,22,10,16,5,19,16,9,9,6,17
2022,24,94,69,181,64,H,0,25,57,10,25,9,13,10,23,18,18,10,1,15,24,58,6,24,10,11,10,24,16,18,9,4,13
2022,25,1314,79,181,77,A,0,29,58,8,24,13,17,9,26,17,14,4,3,17,25,57,8,19,19,21,6,21,14,12,9,5,17
2022,26,1181,82,181,64,A,0,31,63,9,22,11,15,9,33,16,7,4,5,18,22,58,5,18,15,21,7,26,13,6,3,3,14
2022,27,1323,76,181,61,A,0,29,55,13,24,5,10,4,30,16,7,5,1,7,26,61,5,18,4,5,6,24,10,5,5,1,8
2022,28,85,81,181,80,H,0,24,55,8,19,25,30,7,22,14,8,5,6,22,22,57,6,27,30,36,14,27,14,10,5,2,24
2022,29,223,70,181,61,H,0,26,57,8,29,10,14,8,28,10,8,8,4,10,25,58,9,23,2,4,7,26,11,12,3,0,16
2022,30,181,80,63,69,H,0,29,54,8,18,14,19,6,24,18,11,7,1,16,25,61,9,32,10,14,13,23,13,12,4,3,18
2022,32,181,68,94,65,H,0,28,53,6,21,6,7,2,26,13,13,8,5,11,25,56,7,22,8,11,7,24,15,12,5,1,12
2022,33,181,63,1439,59,H,0,21,48,8,20,13,16,6,23,13,12,8,1,16,19,51,9,30,12,13,9,22,9,13,5,4,16
2022,34,181,70,215,64,H,0,25,60,6,23,14,23,11,35,10,10,4,4,20,22,63,4,23,16,22,10,31,13,7,6,3,20
2022,35,1439,76,181,75,H,1,26,55,12,28,12,20,8,28,14,14,3,5,19,28,60,8,23,11,16,6,23,16,7,7,2,16
2022,14,1181,79,1246,71,H,0,31,60,1,12,16,23,8,27,8,9,9,5,15,29,77,7,18,6,7,19,25,15,13,4,3,20
2022,15,1181,82,120,56,H,0,31,71,9,29,11,13,11,31,21,11,14,3,12,23,59,5,22,5,8,5,29,11,21,7,6,16
2022,16,1181,67,96,56,H,0,25,50,9,23,8,11,7,24,16,11,6,4,12,22,61,6,23,6,9,15,19,14,9,4,2,14
